,stars_x,useful,text,name,address,postal_code,stars_y,attributes,categories
36,5,0,"My wife and I got married at the Radisson on 8-19-17 and we are so, so happy we chose the Radisson. It was affordable and yet also extremely elegant - you'll notice when you go in the ballroom that it's classy and not cluttered at all, with clean lines of warm wood and high ceilings. It is very easy to make it even more beautiful with things like uplights and flowers - in fact, night of, it looked like we spent much more than we did! And we even chose this venue before we tasted the food (I like to tell people we hit the jackpot). The current chef Dennis, for their beautifully remodeled bar and restaurant Twist, is a former restaurant chef who prides himself on things like locally sourced ingredients. We raved about the tasting to all of our guests and sure enough there were only cleaned-off plates at the reception. Finally, everyone we worked with at the Radisson was incredibly kind, helpful, and excited for us. From Kate, who helped things run smoothly on the day of, to Tracey, who very patiently fielded questions from me for the last year, to Aaron, who took over event coordination at the eleventh hour (and worked tirelessly to make sure that none of my previous comments and requests fell through the cracks), the whole staff was just unbelievably great. Bartenders and receptionists were also very pleasant and helpful. I can't say enough about this venue, we must have said ""Thank goodness we picked the Radisson"" at least a hundred times.",Radisson Hotel - Madison,517 Grand Canyon Dr,53719,3.5,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","Hotels, Hotels & Travel, Event Planning & Services"
37,5,0,"We stayed here again this year after camping for 8 nights.  A year later and it's still just as great.  Quiet, clean, and great location.  This time we spent two night here.  You can't ask for better.  It's not a cheap hotel but you certainty get plenty for your money.  My husband would have preferred a breakfast provided but it's a business style hotel.  There's a buffet for $10.",Cambria Hotel Madison East,5045 Eastpark Blvd,53718,4.0,"{'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Hotels & Travel, Nightlife, Event Planning & Services, Hotels, Bars"
38,5,4,"We had an excellent, though shortlived stay at the Ruby Marie and plan to return in the summer.

We stayed in the huge jacuzzi/king bed room.  Everything was very clean and comfortable.  Front desk person (owner?) was very helpful with recommendations, and there were cookies available at all times.  Unfortunately we had to leave after one night, to make the drive back to Chicago before a big snowstorm.  The owner didn't charge us for the 2nd night, which was very kind.

One piece of advice: bring earplugs.  The trains pass by loudly and frequently throughout the night.  Normally I would dock a star for something like this, but the Ruby Marie makes up for it with a walk-to-fun location, lots of charm, great service, nightly free drinks, and daily free breakfasts.",Hotel Ruby Marie,524 E Wilson St,53703,4.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Bed & Breakfast, Hotels & Travel, Hotels, Event Planning & Services"
39,5,1,"I had a great stay in this historic hotel in Madison, Wisconsin.  I had a late check in and found everything ready for me upon my arrival.  The hotel is over 150 years old and possesses a classic yet modern feel.  There is a bar within the hotel where a live band was playing.  Also, there is a great restaurant within the property providing traditional German food, which is quite deliciously prepared.  

Though the hotel is over 150 years old it is extremely well kept.  The room itself was beautifully decorated and had a flat screen tv, free wi-fi, a very comfortable bed, and modern aminities, while still having the classic feel in the furniture and room layout.  

I look forward to visiting this place again in the near future and enjoying all that it has to offer once again!!",Hotel Ruby Marie,524 E Wilson St,53703,4.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Bed & Breakfast, Hotels & Travel, Hotels, Event Planning & Services"
40,5,1,"For business I always stay at this Cambra Suites because rarely do I find a hotel that has the whole package.  Clean spacious rooms, stylish and purposeful decor and design, full service food and bar and the best staff out there, for a reasonable price.  Everyone from the front desk, bartender to the GM have been professional and its apparent they enjoy helping their guests.",Cambria Hotel Madison East,5045 Eastpark Blvd,53718,4.0,"{'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Hotels & Travel, Nightlife, Event Planning & Services, Hotels, Bars"
41,5,1,"This is the fourth Cambria we have stayed at across the country. I love Cambria. Every experience at this chain hotel has been perfect. From the check in crew to the cleanliness of the rooms, it's exactly what I want after a long days drive and looking ahead to another one. The shower head and pressure is a dream. I'm going to try to get one of these for my house. They give you a ton of comfortable pillows on a giant comfortable bed. We brought our 2 month old who slept through the night. She likes it cold and mostly quiet and got what she likes too. Small fridge is perfect. Lots of room in the suite for three. Thanks again, Cambria! I wish you were in every city we need to stay in for this long road trip cross country.",Cambria Hotel Madison East,5045 Eastpark Blvd,53718,4.0,"{'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Hotels & Travel, Nightlife, Event Planning & Services, Hotels, Bars"
42,5,0,"Clean hotel, quick & easy check in. Only bad thing I have to say is $10 for a continental breakfast that was mediocre & should've been free after paying $136 a night. Other then that, I am a paranoid hotel person, as far as cleanliness goes, this hotel is the cleanest I've ever stayed in! 5 stars for sure. Would recommend & stay there again for sure.",Cambria Hotel Madison East,5045 Eastpark Blvd,53718,4.0,"{'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","Hotels & Travel, Nightlife, Event Planning & Services, Hotels, Bars"
43,2,1,"Service was great until 10pm (when I wanted to go to bed). The hotel has a bar below it and on this lovely Wednesday night they have a band that is playing until midnight. 

No one is at the front desk after 7pm and guests are encouraged to contact the bartender for their needs. So I called the bartender (because the bar was packed) and I asked how long the band was playing. After answering my initial question, He conveniently couldn't hear me when I asked repeatedly about the hotels strict quiet policy after 10pm (that is posted). Then he hung up. I guess the strict quiet policy doesn't apply to the bar one floor below the hotel rooms. 

If you're in Madison for fun (not work, school, etc) and plan on staying out until 1am every night this is the hotel for you. 

My minimum expectation for a hotel is that i can get a quiet good nights rest. The plush towels, great location, buildings historic charm, complimentary drink and free breakfast don't mean much if this minimal expectation isn't met. I really wanted to like this revitalized historic building that is a hotel, but you simply can't have a noisy bar (with a live band and cheering crowd) below the beds of customers.",Hotel Ruby Marie,524 E Wilson St,53703,4.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Bed & Breakfast, Hotels & Travel, Hotels, Event Planning & Services"
44,3,0,"On busy conference weekends, later planned conferences get bumped out here.  On the negative location side, it's far from downtown, though you can get very close to here on a Madison city bus once every 30 minutes on a weekday, a 45 minute ride.  It's a fairly quick 20 minute drive.  On the plus side of location, this hotel is 2 minutes from KJs Curry Bowl, which sure beats the catered meeting luncheons.  The hotel is clean, well staffed, with good meeting facilities for a medium to smaller size conference.  The parking lot is just short of big enough for a sold out weekend.  There's a nice sports bar with big screens, even here in the heart of Badger Country I was able to escape the meeting to watch most of the Northwestern game, no hidden up-charges on called drinks.  If for whatever reason this part of the Madison Area is where you want a hotel, this hotel is much better than any others nearby for only slightly more money.",Radisson Hotel - Madison,517 Grand Canyon Dr,53719,3.5,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","Hotels, Hotels & Travel, Event Planning & Services"
45,5,3,"This is a total gem. The oldest hotel in Madison, the hotel shows this in some levels, but the rooms are larger, the beds are very comfortable and the bathroom has all the modern things you would want--bonus the very strong water pressure in the shower. After 7 p.m. you check in at the very eclectic bar which is next door to get your room key. The rooms are like A really nice bed and breakfast. Speaking of breakfast in the morning you go to the bakery which is attached to the building and they have awesome pastries and great coffee that comes with your stay. Great cinnamon rolls and philly cheese steak croissants. The bakery played a mixtape featuring the clash, the cure, and the smoking popes. This isn't for people who want cookie cutter chains. Quintessential Madison Wisconsin type place.",Hotel Ruby Marie,524 E Wilson St,53703,4.0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Bed & Breakfast, Hotels & Travel, Hotels, Event Planning & Services"
